conflict_id,record_type,record_key,field,value_a,value_b,resolution,resolver,resolution_evidence
X981F8813BD30,candidate,C0020,url,https://arxiv.org/abs/2012.02096,https://arxiv.org/abs/2012.02096; https://github.com/facebookresearch/dcd,,,value_a=paper/data/candidates.csv#C0020@sha256:eaa2726c96f2bfca3b506078d7fd8596c4dacb58703ce73bc3fa1e7d9f92edcc; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0038@sha256:d55ed9543b3b743413b3b4e83d1f56e45ebb30de939fd07a7211619313b9ed79
X5DF2AAA78236,candidate,C0021,title,Evolving Curricula with Regret-Based Environment Design,Evolving Curricula with Regret-Based Environment Design / ACCEL,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0039@sha256:0a845830b919a6f789a98662cd7da26dd0432c8e24458b530b5948755b41a933; value_a=paper/data/candidates.csv#C0179@sha256:27e21e653fe2f6c1a807aa6e9d473ac184f3a84f63e4d9811806b213501c84de; value_b=paper/data/candidates.csv#C0021@sha256:c54e18c2b2afee5c61f58b6b08383a26a4a82c212c1241021deccf2c24d40a6e; value_b=paper/data/candidates.csv#C0021@sha256:f88dd5bd1fe77887eae57095c545f254d550751d889874a8bf63c788b2d56469
X77D40762B876,candidate,C0021,authors,Jack Parker-Holder; Minqi Jiang; Michael Dennis; Mikayel Samvelyan; Jakob Foerster; Edward Grefenstette; Tim Rocktaeschel,Parker-Holder et al.,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0039@sha256:0a845830b919a6f789a98662cd7da26dd0432c8e24458b530b5948755b41a933; value_a=paper/data/candidates.csv#C0179@sha256:27e21e653fe2f6c1a807aa6e9d473ac184f3a84f63e4d9811806b213501c84de; value_b=paper/data/candidates.csv#C0021@sha256:c54e18c2b2afee5c61f58b6b08383a26a4a82c212c1241021deccf2c24d40a6e; value_b=paper/data/candidates.csv#C0021@sha256:f88dd5bd1fe77887eae57095c545f254d550751d889874a8bf63c788b2d56469
X953BDC86D0EE,candidate,C0021,url,https://arxiv.org/abs/2203.01302,https://proceedings.mlr.press/v162/parker-holder22a.html; https://github.com/facebookresearch/dcd,,,value_a=paper/data/candidates.csv#C0021@sha256:c54e18c2b2afee5c61f58b6b08383a26a4a82c212c1241021deccf2c24d40a6e; value_a=paper/data/candidates.csv#C0021@sha256:f88dd5bd1fe77887eae57095c545f254d550751d889874a8bf63c788b2d56469; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0039@sha256:0a845830b919a6f789a98662cd7da26dd0432c8e24458b530b5948755b41a933; value_b=paper/data/candidates.csv#C0179@sha256:27e21e653fe2f6c1a807aa6e9d473ac184f3a84f63e4d9811806b213501c84de
X61868C21ACCF,candidate,C0022,title,Automatically Testing Self-Driving Cars with Search-Based Procedural Content Generation,Automatically Testing Self-Driving Cars with Search-Based Procedural Content Generation / ASFault,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0022@sha256:af88da53241f6ba767b1c053a66bc83bae317121646fd1c1b3140fb595987da7; value_a=paper/data/agent_runs/blind-ground.csv#BG-015@sha256:5debe1d3028c3f38b6d9ffc308b11b7f068be228a7ff50d329c135b918f235c0; value_b=paper/data/candidates.csv#C0022@sha256:24ced4dd23c709cba348c87422f32fece6d3ca92425631cf787031f77c45f7dd
X3D280183A33D,candidate,C0022,authors,Alessio Gambi; Marc Mueller; Gordon Fraser,Gambi; Mueller; Fraser,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0022@sha256:af88da53241f6ba767b1c053a66bc83bae317121646fd1c1b3140fb595987da7; value_a=paper/data/agent_runs/blind-ground.csv#BG-015@sha256:5debe1d3028c3f38b6d9ffc308b11b7f068be228a7ff50d329c135b918f235c0; value_b=paper/data/candidates.csv#C0022@sha256:24ced4dd23c709cba348c87422f32fece6d3ca92425631cf787031f77c45f7dd
XA16F13F480E1,candidate,C0022,venue,Proceedings of ISSTA 2019,Proceedings of the 28th ACM SIGSOFT International Symposium on Software Testing and Analysis (ISSTA),,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0022@sha256:af88da53241f6ba767b1c053a66bc83bae317121646fd1c1b3140fb595987da7; value_a=paper/data/candidates.csv#C0022@sha256:24ced4dd23c709cba348c87422f32fece6d3ca92425631cf787031f77c45f7dd; value_b=paper/data/agent_runs/blind-ground.csv#BG-015@sha256:5debe1d3028c3f38b6d9ffc308b11b7f068be228a7ff50d329c135b918f235c0
X362EF6800BC7,candidate,C0022,url,https://doi.org/10.1145/3293882.3330566,https://doi.org/10.1145/3293882.3330566; https://github.com/alessiogambi/AsFault,,,value_a=paper/data/candidates.csv#C0022@sha256:24ced4dd23c709cba348c87422f32fece6d3ca92425631cf787031f77c45f7dd; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0022@sha256:af88da53241f6ba767b1c053a66bc83bae317121646fd1c1b3140fb595987da7
XD574FF77C243,candidate,C0022,source_type,conference paper; official software,paper,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-015@sha256:5debe1d3028c3f38b6d9ffc308b11b7f068be228a7ff50d329c135b918f235c0; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0022@sha256:af88da53241f6ba767b1c053a66bc83bae317121646fd1c1b3140fb595987da7; value_b=paper/data/candidates.csv#C0022@sha256:24ced4dd23c709cba348c87422f32fece6d3ca92425631cf787031f77c45f7dd
XD245FDCBC17F,candidate,C0023,venue,Proceedings of ESEC/FSE 2020,Proceedings of the 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering (ESEC/FSE),,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0023@sha256:fce11634e91805bd4fc9e0f5cc3246b758320a8142c372581628d28928dcecf3; value_b=paper/data/agent_runs/blind-ground.csv#BG-016@sha256:f0d1484cdfe3f89b3ede92b9bb028387eedc08f7ae47ce2ac66f66aca5fc45f2; value_b=paper/data/candidates.csv#C0023@sha256:109a75d52a4f2914978aca3f41fb11c348b50f0566c7900c112fe5e15727b582
X2F0B6FF50DAD,candidate,C0023,url,https://arxiv.org/abs/2007.02787,https://doi.org/10.1145/3368089.3409730,,,value_a=paper/data/candidates.csv#C0023@sha256:109a75d52a4f2914978aca3f41fb11c348b50f0566c7900c112fe5e15727b582; value_b=paper/data/agent_runs/blind-ground.csv#BG-016@sha256:f0d1484cdfe3f89b3ede92b9bb028387eedc08f7ae47ce2ac66f66aca5fc45f2
XF9692CB14421,candidate,C0023,url,https://arxiv.org/abs/2007.02787,https://doi.org/10.1145/3368089.3409730; https://arxiv.org/abs/2007.02787,,,value_a=paper/data/candidates.csv#C0023@sha256:109a75d52a4f2914978aca3f41fb11c348b50f0566c7900c112fe5e15727b582; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0023@sha256:fce11634e91805bd4fc9e0f5cc3246b758320a8142c372581628d28928dcecf3
X07B6B8CB0D2D,candidate,C0023,source_type,conference paper; official artifact,paper,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-016@sha256:f0d1484cdfe3f89b3ede92b9bb028387eedc08f7ae47ce2ac66f66aca5fc45f2; value_b=paper/data/candidates.csv#C0023@sha256:109a75d52a4f2914978aca3f41fb11c348b50f0566c7900c112fe5e15727b582
X655C0A0608D3,candidate,C0024,venue,46th IEEE/ACM International Conference on Software Engineering (ICSE),arXiv,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-023@sha256:2ae85a1bd96ddfa80f81aa40fdb706951a8d4e2b6443a3e299969601a376f65f; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0033@sha256:e950e5c2f6015750fc4b533e943ef547228c5efacfc8eb88ce6b853effa8f836; value_b=paper/data/candidates.csv#C0024@sha256:b67072f932ac5f8314915660f5c44613c0052abc481480191d6e627565eb2ec8
XD7E14F37FDA2,candidate,C0024,source_type,conference paper; official artifact,paper,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-023@sha256:2ae85a1bd96ddfa80f81aa40fdb706951a8d4e2b6443a3e299969601a376f65f; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0033@sha256:e950e5c2f6015750fc4b533e943ef547228c5efacfc8eb88ce6b853effa8f836; value_b=paper/data/candidates.csv#C0024@sha256:b67072f932ac5f8314915660f5c44613c0052abc481480191d6e627565eb2ec8
X273EE1780D31,candidate,C0025,authors,Madaan et al.,Ratnesh Madaan; Nicholas Gyde; Sai Vemprala; Matthew Brown; Keiko Nagami; Tim Taubner; Eric Cristofalo; Davide Scaramuzza; Mac Schwager; Ashish Kapoor,,,value_a=paper/data/candidates.csv#C0025@sha256:5f1abbe873de01489fbb3cc96c929c11ee1bd5c72e035df08d4044f4ed249d3d; value_b=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0016@sha256:9a0717846964cde10810c0b40957d9e229fda59d4666d39bf182268fbed3f14a; value_b=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-A002@sha256:7f5f1b1eb7c101320b155870d58073c056420f11e7b8e049356b67bece0bdab8
X411D8A176645,candidate,C0025,venue,arXiv preprint; NeurIPS 2019 Game of Drones system,Proceedings of Machine Learning Research 123: NeurIPS 2019 Competition and Demonstration Track,,,value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-A002@sha256:7f5f1b1eb7c101320b155870d58073c056420f11e7b8e049356b67bece0bdab8; value_a=paper/data/candidates.csv#C0025@sha256:5f1abbe873de01489fbb3cc96c929c11ee1bd5c72e035df08d4044f4ed249d3d; value_b=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0016@sha256:9a0717846964cde10810c0b40957d9e229fda59d4666d39bf182268fbed3f14a
X28BF85F08F03,candidate,C0025,url,https://arxiv.org/abs/2003.05654,https://arxiv.org/abs/2003.05654; https://github.com/microsoft/AirSim,,,value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-A002@sha256:7f5f1b1eb7c101320b155870d58073c056420f11e7b8e049356b67bece0bdab8; value_b=paper/data/candidates.csv#C0025@sha256:5f1abbe873de01489fbb3cc96c929c11ee1bd5c72e035df08d4044f4ed249d3d
X72992238D5D3,candidate,C0025,url,https://arxiv.org/abs/2003.05654; https://github.com/microsoft/AirSim,https://proceedings.mlr.press/v123/madaan20a.html,,,value_a=paper/data/candidates.csv#C0025@sha256:5f1abbe873de01489fbb3cc96c929c11ee1bd5c72e035df08d4044f4ed249d3d; value_b=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0016@sha256:9a0717846964cde10810c0b40957d9e229fda59d4666d39bf182268fbed3f14a
XBFCB7833E48E,candidate,C0025,source_type,paper,primary paper; official documentation; official repository,,,value_a=paper/data/candidates.csv#C0025@sha256:5f1abbe873de01489fbb3cc96c929c11ee1bd5c72e035df08d4044f4ed249d3d; value_b=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0016@sha256:9a0717846964cde10810c0b40957d9e229fda59d4666d39bf182268fbed3f14a
XAD8A06C32410,candidate,C0025,source_type,paper,system paper,,,value_a=paper/data/candidates.csv#C0025@sha256:5f1abbe873de01489fbb3cc96c929c11ee1bd5c72e035df08d4044f4ed249d3d; value_b=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-A002@sha256:7f5f1b1eb7c101320b155870d58073c056420f11e7b8e049356b67bece0bdab8
X226F3AF07C12,candidate,C0026,authors,Song; Steinweg; Kaufmann; Scaramuzza,Yunlong Song; Mats Steinweg; Elia Kaufmann; Davide Scaramuzza,,,value_a=paper/data/candidates.csv#C0026@sha256:df966a1f9a57eb4977e4a54bb7654161bb7d52a14d2eefba65160e3a56347b82; value_b=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-A001@sha256:3e2f837729b003b61e8a0555096beeb910a24f5e0f5210193492e63a7e62efe2
X67679029475A,candidate,C0026,venue,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),IROS,,,value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-A001@sha256:3e2f837729b003b61e8a0555096beeb910a24f5e0f5210193492e63a7e62efe2; value_b=paper/data/candidates.csv#C0026@sha256:df966a1f9a57eb4977e4a54bb7654161bb7d52a14d2eefba65160e3a56347b82
XD2665AB6934D,candidate,C0026,url,https://arxiv.org/abs/2103.08624,https://rpg.ifi.uzh.ch/docs/IROS21_Yunlong.pdf,,,value_a=paper/data/candidates.csv#C0026@sha256:df966a1f9a57eb4977e4a54bb7654161bb7d52a14d2eefba65160e3a56347b82; value_b=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-A001@sha256:3e2f837729b003b61e8a0555096beeb910a24f5e0f5210193492e63a7e62efe2
XE608AE4C5220,candidate,C0026,source_type,conference paper,paper,,,value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-A001@sha256:3e2f837729b003b61e8a0555096beeb910a24f5e0f5210193492e63a7e62efe2; value_b=paper/data/candidates.csv#C0026@sha256:df966a1f9a57eb4977e4a54bb7654161bb7d52a14d2eefba65160e3a56347b82
X54C9D33F046A,candidate,C0027,authors,Liu et al.,Yueqian Liu,,,value_a=paper/data/candidates.csv#C0027@sha256:945de31504cab847eda7a92e0786d10a16e680de3f3560f7dc081ce4ee16a923; value_b=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-A004@sha256:d22a3df03e4174b897526cf91091121f95889021fb26b2f4f1ff5ca6b68b6e9e
X31E88D5BB562,candidate,C0027,source_type,paper,preprint,,,value_a=paper/data/candidates.csv#C0027@sha256:945de31504cab847eda7a92e0786d10a16e680de3f3560f7dc081ce4ee16a923; value_b=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-A004@sha256:d22a3df03e4174b897526cf91091121f95889021fb26b2f4f1ff5ca6b68b6e9e
X31B07748CBE8,candidate,C0038,authors,Alexander Heilmeier; Alexander Wischnewski; Leonhard Hermansdorfer; Johannes Betz; Markus Lienkamp; Boris Lohmann,Heilmeier et al.,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0051@sha256:a3993eb0036b078811dc1388c6a4d91e59cbef9834dcca582ffd4ac2887c93fd; value_b=paper/data/candidates.csv#C0038@sha256:e0ec8b887c61b6ef50b19d446cfaddcc5c7be75dafaa0ba762abf88683bf80cb
X7395DB32A4A7,candidate,C0038,year,2019,2020,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0051@sha256:a3993eb0036b078811dc1388c6a4d91e59cbef9834dcca582ffd4ac2887c93fd; value_b=paper/data/candidates.csv#C0038@sha256:e0ec8b887c61b6ef50b19d446cfaddcc5c7be75dafaa0ba762abf88683bf80cb
XB11C4373451B,candidate,C0041,authors,Christ et al.,Fabian Christ; Alexander Wischnewski; Alexander Heilmeier; Boris Lohmann,,,value_a=paper/data/candidates.csv#C0041@sha256:3aec7665209137d4d16189f9c51b29ae132f337a4f6f95a24faf12214b0e723d; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0052@sha256:c518d09144552dbde4b4e084e0cbac98a12058b291aa29453663ea50ba79c650
XA7B4ABC09DB0,candidate,C0041,year,2019,2021,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0052@sha256:c518d09144552dbde4b4e084e0cbac98a12058b291aa29453663ea50ba79c650; value_b=paper/data/candidates.csv#C0041@sha256:3aec7665209137d4d16189f9c51b29ae132f337a4f6f95a24faf12214b0e723d
X293AA469806E,candidate,C0046,year,2021,2023,,,value_a=paper/data/candidates.csv#C0046@sha256:be27453c4ffbfae56bcd47726cebc2fae59bc43a6e8614ccc5d29923c6dda965; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0015@sha256:cb40d7c4ebff1cef6ce5772c28c1dde78fdceefa1ee45de44e7bac3dc0150084; value_b=paper/data/agent_runs/blind-ground.csv#BG-014@sha256:babe433a21722014cc45204e831539470b256947800960da649be007ddb54a09
XA51897CC951B,candidate,C0046,venue,IEEE Transactions on Pattern Analysis and Machine Intelligence,IEEE Transactions on Pattern Analysis and Machine Intelligence 45(3),,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0015@sha256:cb40d7c4ebff1cef6ce5772c28c1dde78fdceefa1ee45de44e7bac3dc0150084; value_b=paper/data/agent_runs/blind-ground.csv#BG-014@sha256:babe433a21722014cc45204e831539470b256947800960da649be007ddb54a09; value_b=paper/data/candidates.csv#C0046@sha256:be27453c4ffbfae56bcd47726cebc2fae59bc43a6e8614ccc5d29923c6dda965
X23983EDEAA6E,candidate,C0046,url,https://arxiv.org/abs/2109.12674; https://github.com/metadriverse/metadrive,https://doi.org/10.1109/TPAMI.2022.3190471,,,value_a=paper/data/candidates.csv#C0046@sha256:be27453c4ffbfae56bcd47726cebc2fae59bc43a6e8614ccc5d29923c6dda965; value_b=paper/data/agent_runs/blind-ground.csv#BG-014@sha256:babe433a21722014cc45204e831539470b256947800960da649be007ddb54a09
X85A4FF443232,candidate,C0046,url,https://arxiv.org/abs/2109.12674; https://github.com/metadriverse/metadrive,https://doi.org/10.1109/TPAMI.2022.3190471; https://arxiv.org/abs/2109.12674; https://github.com/metadriverse/metadrive,,,value_a=paper/data/candidates.csv#C0046@sha256:be27453c4ffbfae56bcd47726cebc2fae59bc43a6e8614ccc5d29923c6dda965; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0015@sha256:cb40d7c4ebff1cef6ce5772c28c1dde78fdceefa1ee45de44e7bac3dc0150084
XBC2B1FAEEE41,candidate,C0046,source_type,journal article; official software,paper,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-014@sha256:babe433a21722014cc45204e831539470b256947800960da649be007ddb54a09; value_b=paper/data/candidates.csv#C0046@sha256:be27453c4ffbfae56bcd47726cebc2fae59bc43a6e8614ccc5d29923c6dda965
X75433D41B59F,candidate,C0055,venue,PNAS,Proceedings of the National Academy of Sciences,,,value_a=paper/data/candidates.csv#C0055@sha256:e2f5ed5e8bc5b472231227e140b4e0b129af5160ffde93b0ad2d7004c81ced27; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0046@sha256:8509f08494e749335fc56fa6e666414872d29aa2ac28790f13014ff77edc893f
X489BA96ED744,candidate,C0055,url,https://doi.org/10.1073/PNAS.96.9.4769,https://doi.org/10.1073/pnas.96.9.4769,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0046@sha256:8509f08494e749335fc56fa6e666414872d29aa2ac28790f13014ff77edc893f; value_b=paper/data/candidates.csv#C0055@sha256:e2f5ed5e8bc5b472231227e140b4e0b129af5160ffde93b0ad2d7004c81ced27
X42D1680B2D7D,candidate,C0057,authors,Christopher Yu; Henrik Schumacher; Keenan Crane,Yu; Schumacher; Crane,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0047@sha256:dc5535bff0a6372086772eaf235075ca1f0ceb8c1bb5117cc909545b8b74e0ce; value_b=paper/data/candidates.csv#C0057@sha256:b911f6f8366e8cb76730b823f96627311b1ce2921e8d3343376b2adda4dccef3
X2A6237B1576F,candidate,C0057,year,2020/2021,2021,,,value_a=paper/data/candidates.csv#C0057@sha256:b911f6f8366e8cb76730b823f96627311b1ce2921e8d3343376b2adda4dccef3; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0047@sha256:dc5535bff0a6372086772eaf235075ca1f0ceb8c1bb5117cc909545b8b74e0ce
XBAA739D6E473,candidate,C0057,venue,ACM Transactions on Graphics,SIGGRAPH,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0047@sha256:dc5535bff0a6372086772eaf235075ca1f0ceb8c1bb5117cc909545b8b74e0ce; value_b=paper/data/candidates.csv#C0057@sha256:b911f6f8366e8cb76730b823f96627311b1ce2921e8d3343376b2adda4dccef3
X426E79EE6B31,candidate,C0057,url,https://arxiv.org/abs/2006.07859,https://doi.org/10.1145/3439429; https://arxiv.org/abs/2006.07859,,,value_a=paper/data/candidates.csv#C0057@sha256:b911f6f8366e8cb76730b823f96627311b1ce2921e8d3343376b2adda4dccef3; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0047@sha256:dc5535bff0a6372086772eaf235075ca1f0ceb8c1bb5117cc909545b8b74e0ce
XDDC1F2D3E974,candidate,C0058,authors,Henrich; Koetter,Lasse Henrich; Falko Koetter,,,value_a=paper/data/candidates.csv#C0058@sha256:287d02f358cc47078e7e482554672fdfe6675accc855f8d1f43f8207cc35cf83; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0011@sha256:7d9125cbc3a4709d7fdae8ac67b385e0867880d4a98ad9c7bb3158b41b7a75b7; value_b=paper/data/agent_runs/blind-ground.csv#BG-008@sha256:888f01de40f286c3ac703f07e21239b649f6dd2648a7fb1cd1ce434b00a90fe9
X6D1581F3ABA3,candidate,C0058,venue,IEEE Transactions on Games,IEEE Transactions on Games 17(4),,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0011@sha256:7d9125cbc3a4709d7fdae8ac67b385e0867880d4a98ad9c7bb3158b41b7a75b7; value_a=paper/data/candidates.csv#C0058@sha256:287d02f358cc47078e7e482554672fdfe6675accc855f8d1f43f8207cc35cf83; value_b=paper/data/agent_runs/blind-ground.csv#BG-008@sha256:888f01de40f286c3ac703f07e21239b649f6dd2648a7fb1cd1ce434b00a90fe9
XABFE93E09ADB,candidate,C0058,url,https://doi.org/10.1109/TG.2025.3561107,https://doi.org/10.1109/tg.2025.3561107,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0011@sha256:7d9125cbc3a4709d7fdae8ac67b385e0867880d4a98ad9c7bb3158b41b7a75b7; value_a=paper/data/agent_runs/blind-ground.csv#BG-008@sha256:888f01de40f286c3ac703f07e21239b649f6dd2648a7fb1cd1ce434b00a90fe9; value_b=paper/data/candidates.csv#C0058@sha256:287d02f358cc47078e7e482554672fdfe6675accc855f8d1f43f8207cc35cf83
X54DAC6C175D0,candidate,C0058,source_type,journal article,paper,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-008@sha256:888f01de40f286c3ac703f07e21239b649f6dd2648a7fb1cd1ce434b00a90fe9; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0011@sha256:7d9125cbc3a4709d7fdae8ac67b385e0867880d4a98ad9c7bb3158b41b7a75b7; value_b=paper/data/candidates.csv#C0058@sha256:287d02f358cc47078e7e482554672fdfe6675accc855f8d1f43f8207cc35cf83
X720BB2214BD3,candidate,C0060,authors,Matthias Mueller; Bruno Heidelberger; Marcus Hennix; John Ratcliff,Mueller et al.,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0048@sha256:90b8924f27b11af4aaebe3c65a6206d3265b3bd4dc8c5f978915f64c09cf4cf7; value_b=paper/data/candidates.csv#C0060@sha256:690be469c5aedd87eda0c0b526dcdcbfba02d43552603ab15c513b973463f66d
X4BE257385A54,candidate,C0060,url,https://doi.org/10.1016/j.jvcir.2007.01.005; https://matthias-research.github.io/pages/publications/posBasedDyn.pdf,https://matthias-research.github.io/pages/publications/posBasedDyn.pdf,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0048@sha256:90b8924f27b11af4aaebe3c65a6206d3265b3bd4dc8c5f978915f64c09cf4cf7; value_b=paper/data/candidates.csv#C0060@sha256:690be469c5aedd87eda0c0b526dcdcbfba02d43552603ab15c513b973463f66d
X9CAF616BE34E,candidate,C0061,authors,Macklin et al.,Miles Macklin; Matthias Mueller; Nuttapong Chentanez,,,value_a=paper/data/candidates.csv#C0061@sha256:2d6a5cc487098acf65c1798023a69f1cd1d751544631f663552ce12adb572541; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0049@sha256:55352ced30b4193dd84526d8e7d43650bd084691d82c53f8e1510cdc47f1bc8a
X43966B70C759,candidate,C0061,url,https://doi.org/10.1145/2994258.2994272; https://matthias-research.github.io/pages/publications/XPBD.pdf,https://matthias-research.github.io/pages/publications/XPBD.pdf,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0049@sha256:55352ced30b4193dd84526d8e7d43650bd084691d82c53f8e1510cdc47f1bc8a; value_b=paper/data/candidates.csv#C0061@sha256:2d6a5cc487098acf65c1798023a69f1cd1d751544631f663552ce12adb572541
X6E0602CD6FF0,candidate,C0067,venue,2007 IEEE Symposium on Computational Intelligence and Games,IEEE CIG,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0003@sha256:ec10fbcc37b37bc05cea3390b04c953a1891287133fd7e09057f9af2344a6e6f; value_b=paper/data/candidates.csv#C0067@sha256:87dc9a91f417fa411576f7916160b03ab0e36ddf6d694f47cb222d7a864cbb79
X5AE37617D6EB,candidate,C0067,url,https://doi.org/10.1109/CIG.2007.368106,https://doi.org/10.1109/cig.2007.368106,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0003@sha256:ec10fbcc37b37bc05cea3390b04c953a1891287133fd7e09057f9af2344a6e6f; value_b=paper/data/candidates.csv#C0067@sha256:87dc9a91f417fa411576f7916160b03ab0e36ddf6d694f47cb222d7a864cbb79
X7BF3D4EFE5B4,candidate,C0097,title,HDMapGen,HDMapGen: A Hierarchical Graph Generative Model of High Definition Maps,,,value_a=paper/data/candidates.csv#C0097@sha256:673ab1019ba1eba5651698a9e11edf0f316507a370f20aae0a08c354d17eadc9; value_a=paper/data/candidates.csv#C0097@sha256:6c20e8bae1801beefe767e6dd119e716ea6fc3d9e9875463afc6d2e92dc5b99f; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0020@sha256:62279f0737f059721c5f8ecc43c3a98411ca1f250a64a9c5d3b55c8e824ddafe; value_b=paper/data/agent_runs/blind-ground.csv#BG-028@sha256:95ff7dbf0e06972755729bccff30402621565e9e7034b40abce61045d7f17a31; value_b=paper/data/candidates.csv#C0117@sha256:95468d10f8db90c2e9d90813c21589279e48aeba8ea45384291725b9cac63389
X6CD60A29A73B,candidate,C0097,venue,2021 IEEE/CVF Conference on Computer Vision and Pattern Recognition,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0020@sha256:62279f0737f059721c5f8ecc43c3a98411ca1f250a64a9c5d3b55c8e824ddafe; value_a=paper/data/candidates.csv#C0097@sha256:673ab1019ba1eba5651698a9e11edf0f316507a370f20aae0a08c354d17eadc9; value_a=paper/data/candidates.csv#C0117@sha256:95468d10f8db90c2e9d90813c21589279e48aeba8ea45384291725b9cac63389; value_b=paper/data/agent_runs/blind-ground.csv#BG-028@sha256:95ff7dbf0e06972755729bccff30402621565e9e7034b40abce61045d7f17a31
X10174784121E,candidate,C0097,url,https://doi.org/10.1109/CVPR46437.2021.00421,https://openaccess.thecvf.com/content/CVPR2021/html/Mi_HDMapGen_A_Hierarchical_Graph_Generative_Model_of_High_Definition_Maps_CVPR_2021_paper.html,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0020@sha256:62279f0737f059721c5f8ecc43c3a98411ca1f250a64a9c5d3b55c8e824ddafe; value_a=paper/data/candidates.csv#C0097@sha256:673ab1019ba1eba5651698a9e11edf0f316507a370f20aae0a08c354d17eadc9; value_a=paper/data/candidates.csv#C0117@sha256:95468d10f8db90c2e9d90813c21589279e48aeba8ea45384291725b9cac63389; value_b=paper/data/agent_runs/blind-ground.csv#BG-028@sha256:95ff7dbf0e06972755729bccff30402621565e9e7034b40abce61045d7f17a31
