candidate_id,artifact_id,artifact_role,source_url,evidence_version,evidence_retrieved_on,access_status,evidence_archive_url,evidence_sha256,local_filename,redistribution_status,retrieval_notes
C0082,provisional-metadata,metadata-only,https://mit-racecar.github.io/,official project site checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Current project documentation  no versioned local snapshot.; outcome: metadata-only record requires acquisition
C0083,provisional-metadata,metadata-only,https://arxiv.org/abs/2402.18558,arXiv:2402.18558 checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Public survey preprint verified  no local archive copy.; outcome: metadata-only record requires acquisition
C0084,provisional-metadata,metadata-only,https://arxiv.org/abs/2506.15899,arXiv:2506.15899 checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Public author preprint verified  it may differ from the AIRC version.; outcome: metadata-only record requires acquisition
C0085,provisional-metadata,metadata-only,https://arxiv.org/abs/1711.07300,arXiv:1711.07300 checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Public author preprint verified  it may differ from the journal version.; outcome: metadata-only record requires acquisition
C0086,provisional-metadata,metadata-only,https://arxiv.org/abs/2205.15979,arXiv:2205.15979 checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Public author preprint verified  it may differ from the journal version.; outcome: metadata-only record requires acquisition
C0087,provisional-metadata,metadata-only,https://arxiv.org/abs/2202.03807,arXiv:2202.03807 checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Public author preprint verified  it may differ from the book-chapter version.; outcome: metadata-only record requires acquisition
C0089,provisional-metadata,metadata-only,https://arxiv.org/abs/1806.00678,arXiv:1806.00678 checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Public author preprint verified  it may differ from the IEEE Control Systems version.; outcome: metadata-only record requires acquisition
C0091,provisional-metadata,metadata-only,https://www.airacingtech.com/about-us,official team site checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Current team webpage  no versioned local snapshot.; outcome: metadata-only record requires acquisition
C0092,provisional-metadata,metadata-only,https://arxiv.org/abs/2309.10716,arXiv:2309.10716 checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Public author preprint verified  it may differ from the ICRA version.; outcome: metadata-only record requires acquisition
C0093,provisional-metadata,metadata-only,https://arxiv.org/abs/2303.02267,arXiv:2303.02267 checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Public preprint PDF verified  no local archive copy.; outcome: metadata-only record requires acquisition
C0094,provisional-metadata,metadata-only,https://arxiv.org/abs/2303.08235,arXiv:2303.08235 checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Public preprint PDF verified  no local archive copy.; outcome: metadata-only record requires acquisition
C0095,provisional-metadata,metadata-only,https://arxiv.org/abs/2505.19512,arXiv:2505.19512 checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Public preprint PDF verified  no local archive copy.; outcome: metadata-only record requires acquisition
C0096,provisional-metadata,metadata-only,https://arxiv.org/abs/2202.07008,arXiv:2202.07008 checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Public author preprint verified  it may differ from the IEEE Open Journal version.; outcome: metadata-only record requires acquisition
C0098,page-snapshot,official-documentation,https://www.openstreetmap.org/about,OpenStreetMap About page snapshot 2026-07-06,2026-07-06,official_documentation,https://www.openstreetmap.org/about,b40a85c003a30a0e2c0904cb2b03e6cfd9ad74af988f22b12a24e96d139a460f,C0098/openstreetmap_about_2026-07-06.html,local-restricted,Official HTML snapshot is nonempty and identifies OpenStreetMap and its community; SHA-256 fixes the retrieved live-page representation.
C0099,provisional-metadata,metadata-only,https://arxiv.org/abs/1802.02673,arXiv:1802.02673 checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Public author preprint verified  it may differ from the MiG version.; outcome: metadata-only record requires acquisition
C0100,provisional-metadata,metadata-only,https://docs.astral.sh/uv/,official documentation checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Current documentation  no pinned local documentation version.; outcome: metadata-only record requires acquisition
C0101,provisional-metadata,metadata-only,https://onlinelibrary.wiley.com/doi/10.1002/smr.2520,publisher record checked 2026-07-03,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local or independently verified public full text.; outcome: metadata-only record requires acquisition
C0102,primary-pdf,primary-report,https://eprints.whiterose.ac.uk/id/eprint/103118/,Accepted Version (2013),2026-07-06,full_text,NR,5ff2607f84aad21e94151e11c5804d423f012c81f4139aa07708459b915e9ea0,C0102/testing_autonomous_robot_control_safecomp_2013.pdf,local-restricted,"White Rose accepted manuscript; file, pdfinfo, and pdftotext confirm the title, authors, SAFECOMP venue, and accepted-version notice."
C0103,provisional-metadata,metadata-only,https://doi.org/10.1007/s10664-023-10286-y,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  no lawful full-text copy verified in this audit.; outcome: metadata-only record requires acquisition
C0104,provisional-metadata,metadata-only,https://link.springer.com/article/10.1007/s10994-021-06006-6,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  no independently verified full-text version recorded here.; outcome: metadata-only record requires acquisition
C0106,provisional-metadata,metadata-only,https://doi.org/10.1016/j.energy.2025.137906,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0107,primary-pdf,primary-report,https://arxiv.org/abs/2203.12138,arXiv:2203.12138v1,2026-07-06,full_text,NR,eab7e6435ad35e783639a875cc04737939c2355d3c0b37226425b07d48e45c2d,C0107/ambiegen_arxiv_2203.12138.pdf,local-restricted,"Public arXiv preprint for the cited work; file, pdfinfo, and pdftotext confirm title and author identity."
C0108,provisional-metadata,metadata-only,https://doi.org/10.1016/j.scico.2023.102990,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0109,provisional-metadata,metadata-only,https://doi.org/10.1016/j.scico.2023.102996,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0111,provisional-metadata,metadata-only,https://doi.org/10.1038/s42256-025-01048-0,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0112,provisional-metadata,metadata-only,https://ieeexplore.ieee.org/document/11493908,IEEE Access final article,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archived copy.; outcome: metadata-only record requires acquisition
C0113,provisional-metadata,metadata-only,https://doi.org/10.1109/cec.2006.1688530,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0114,provisional-metadata,metadata-only,https://doi.org/10.1109/cig.2014.6932899,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0115,provisional-metadata,metadata-only,https://doi.org/10.1109/cig.2016.7860435,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0116,provisional-metadata,metadata-only,https://doi.org/10.1109/cog64752.2025.11114175,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0118,primary-pdf,primary-report,https://hal.science/hal-01328909v1/document,HAL hal-01328909v1,2026-07-06,full_text,NR,39c9da1c20b8eb1e175ce56acd4e9906b2a414d536fc94efc49d117a45193cb9,C0118/virtual_worlds_testing_robot_navigation_hal_01328909v1.pdf,local-restricted,"Primary public PDF; file, pdfinfo, and pdftotext confirmed title, author, and topic identity."
C0119,primary-pdf,primary-report,https://openaccess.thecvf.com/content/ICCV2021/html/Herman_Learn-To-Race_A_Multimodal_Control_Environment_for_Autonomous_Racing_ICCV_2021_paper.html,ICCV 2021 paper,2026-07-06,full_text,https://openaccess.thecvf.com/content/ICCV2021/papers/Herman_Learn-To-Race_A_Multimodal_Control_Environment_for_Autonomous_Racing_ICCV_2021_paper.pdf,fe6540c38f19aedc95db9f8992cdc750b3a017e2dcb3796db3ed6c641e765fde,C0119/learn_to_race_iccv_2021.pdf,local-restricted,"Official CVF landing page links this primary PDF; file, pdfinfo, and pdftotext confirm the title and author identity."
C0120,provisional-metadata,metadata-only,https://arxiv.org/abs/2301.07430,arXiv preprint,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Preprint may differ from final ICRA version.; outcome: metadata-only record requires acquisition
C0121,primary-pdf,primary-report,https://arxiv.org/abs/2410.22308v3,arXiv:2410.22308v3; accepted ICRA 2025 author manuscript,2026-07-06,full_text,NR,c3ddf711eb83a9e28c8ba43b45f4b558a8d017f479c8774917b9ecfe8783dd2e,C0121/environment_as_policy_arxiv_2410.22308.pdf,local-restricted,"Public arXiv v3 author manuscript; file, pdfinfo, and pdftotext confirm title, author list, and ICRA 2025 acceptance notice."
C0122,primary-pdf,primary-report,https://doi.org/10.1109/icse-nier66352.2025.00021,ICSE-NIER 2025 DOI 10.1109/icse-nier66352.2025.00021,2026-07-06,full_text,NR,8b5119b6edc8bce2bfb360a279a33b20e47fbca9d803a61a2e9cb18890cd020a,C0122/automatically_generating_content_testing_autonomous_vehicles_icse_nier_2025.pdf,local-restricted,"User supplied five-page ICSE-NIER PDF; DOI, title, page count, and SHA-256 were verified locally. Local storage does not grant redistribution rights."
C0123,provisional-metadata,metadata-only,https://doi.org/10.1109/ICST49551.2021.00030,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0124,provisional-metadata,metadata-only,https://doi.org/10.1109/issre5003.2020.00012,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0125,provisional-metadata,metadata-only,https://doi.org/10.1109/issre59848.2023.00054,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0126,primary-pdf,primary-report,https://www.mrt.kit.edu/z/publ/download/2018/Poggenhans2018Lanelet2.pdf,ITSC 2018 author PDF,2026-07-06,full_text,NR,8bc82686455ff7edb0ea74b0ced6f05a38d7f66a062c1f768ac393535b0e1135,C0126/lanelet2_itsc_2018.pdf,local-restricted,"KIT-hosted author PDF; file, pdfinfo, and pdftotext confirm the cited title and author list."
C0127,provisional-metadata,metadata-only,https://doi.org/10.1109/itsc45102.2020.9294629,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0129,provisional-metadata,metadata-only,https://arxiv.org/abs/2309.12825,arXiv preprint,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Preprint may differ from final IEEE RA-L version.; outcome: metadata-only record requires acquisition
C0130,primary-pdf,primary-report,https://arxiv.org/abs/2402.08381,arXiv:2402.08381 preprint,2026-07-06,full_text,NR,dcf4f37059ec3adea927fcec51ad3680a0a4f5a8160d6624c5036ef79808e17b,C0130/mavrl_arxiv_2402.08381.pdf,local-restricted,"Public arXiv preprint for the cited work; file, pdfinfo, and pdftotext confirm the exact title and article content."
C0132,primary-pdf,primary-report,https://webperso.ensta.fr/lebars/paper_wrsc_2013_oceans_2015.pdf,OCEANS 2015 conference paper,2026-07-06,full_text,NR,5f2c243af4e1d64185b8f78bf95011beeb66d83be47a03b2a880f20ded373d59,C0132/world_robotic_sailing_championship_oceans_2015.pdf,local-restricted,"ENSTA author-hosted PDF; file, pdfinfo, and pdftotext confirm title, Le Bars/Jaulin authors, and OCEANS 2015 identity."
C0133,provisional-metadata,metadata-only,https://doi.org/10.1109/qrs54544.2021.00028,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0135,provisional-metadata,metadata-only,https://doi.org/10.1109/SBFT59156.2023.00007,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0137,primary-pdf,primary-report,https://coinse.github.io/publications/pdfs/Han2021vp.pdf,SBST 2021 author PDF,2026-07-06,full_text,NR,4a64ca9f77c3e07e413705dc57adf5e74149657adb42a2243d78ee711e1c5cba,C0137/path_aware_crossover_sbst_2021.pdf,local-restricted,"KAIST COINSE-hosted PDF; file, pdfinfo, and pdftotext confirm the exact title and author list."
C0138,provisional-metadata,metadata-only,https://doi.org/10.1115/omae2023-104455,ASME proceedings record,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  no verified lawful full text in this audit.; outcome: metadata-only record requires acquisition
C0139,provisional-metadata,metadata-only,https://doi.org/10.1126/scirobotics.abg5810,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0141,provisional-metadata,metadata-only,https://doi.org/10.1145/2001576.2001631,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0142,provisional-metadata,metadata-only,https://doi.org/10.1145/3460319.3464811,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0143,primary-pdf,primary-report,https://arxiv.org/abs/2205.11060,arXiv:2205.11060v1,2026-07-06,full_text,NR,d7965979d29824c35dd84cb6a784092e404839d2776b8e349ddc4236f55aecd8,C0143/wogan_arxiv_2205.11060.pdf,local-restricted,"Public arXiv preprint for the cited work; file, pdfinfo, and pdftotext confirm title and author identity."
C0144,provisional-metadata,metadata-only,https://doi.org/10.1145/3526072.3527533,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0146,primary-pdf,primary-report,https://web-backend.simula.no/sites/default/files/2025-08/GECCO2025_Paper_Waypoints_search%20.pdf,GECCO 2025 author PDF,2026-07-06,full_text,NR,68c092702aab4a423ce58162ef145850b973b587e1402f0ad8c4bb9ad6270091,C0146/wpgen_gecco_2025.pdf,public-redistributable,"Simula author-hosted PDF; file, pdfinfo, and pdftotext confirm title and authors; first page states CC BY 4.0."
C0148,primary-pdf,primary-report,https://www.sciopen.com/article/10.26599/COMMTR.2026.9640024,Communications in Transportation Research Version 1 (2026-06-01),2026-07-06,full_text,https://www.sciopen.com/local/article_pdf/10.26599/COMMTR.2026.9640024.pdf,26ae0bbc89b840c6402a9f5622afc34123ed426e73a27073cd7764cdab2aec44,C0148/complexity_controllable_road_network_commtr_2026.pdf,public-redistributable,"Official SciOpen citation_pdf_url resolves to this primary PDF; file, pdfinfo, and pdftotext confirm the report title and usable 21-page content; page one states CC BY 4.0."
C0149,provisional-metadata,metadata-only,https://www.frontiersin.org/journals/robotics-and-ai/articles/10.3389/frobt.2020.566037/full,Frontiers article version,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archived copy.; outcome: metadata-only record requires acquisition
C0150,primary-pdf,primary-report,https://www.mdpi.com/2076-3417/12/3/1651,Applied Sciences 12(3):1651 (2022) PDF v2,2026-07-06,full_text,https://mdpi-res.com/d_attachment/applsci/applsci-12-01651/article_deploy/applsci-12-01651-v2.pdf,95ab84d67915610dbf600b9e097092f59ff27d2d8871146d48b4742f0e8e41b3,C0150/navigation_scenario_permutation_applsci_2022_v2.pdf,public-redistributable,"Official MDPI CDN primary PDF v2; file, pdfinfo, and pdftotext confirm title and authors, and page one states the CC BY license."
C0151,provisional-metadata,metadata-only,https://doi.org/10.4018/ijcicg.2015070103,publisher record (2026-07-06),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=No local archive  publisher record only.; outcome: metadata-only record requires acquisition
C0152,primary-pdf,primary-report,https://saemobilus.sae.org/articles/procedural-generation-high-definition-road-networks-autonomous-vehicle-testing-traffic-simulations-12-06-01-0007,SAE Int. J. CAV 6(1) (2023),2026-07-06,full_text,NR,cf181a5565c6b93f73ce15379d8f73d3c8064ea715fc152f050a62982e9ed061,C0152/junctionart_sae_2023.pdf,public-redistributable,"Official SAE PDF; file, pdfinfo, and pdftotext confirm article ID, DOI, title, and authors; first page states CC BY 4.0."
C0153,provisional-metadata,metadata-only,https://arxiv.org/abs/1606.01540,arXiv:1606.01540,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Paper is a general toolkit description  no local archived copy.; outcome: metadata-only record requires acquisition
C0154,primary-pdf,primary-report,https://arxiv.org/pdf/1901.01753,arXiv:1901.01753v3,2026-07-06,full_text,NR,dd47d961249b0328d8d9e88801cdb7a74da6a8224dc08f0d23da7d6f79fa766c,C0154/poet_open_ended_coevolution_arxiv_1901.01753.pdf,local-restricted,"Primary public PDF; file, pdfinfo, and pdftotext confirmed title, author, and topic identity."
C0155,provisional-metadata,metadata-only,https://arxiv.org/abs/2206.06796,arXiv:2206.06796v1,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Preprint only  no local archive.; outcome: metadata-only record requires acquisition
C0156,primary-pdf,primary-report,https://arxiv.org/pdf/2301.12738,arXiv:2301.12738v1,2026-07-06,full_text,NR,554e88e8ed1879b848e4696957073200093b9d2f6c415bba84171f45910a65f0,C0156/flyover_diverse_highway_interchanges_arxiv_2301.12738.pdf,local-restricted,"Primary public PDF; file, pdfinfo, and pdftotext confirmed title, author, and topic identity."
C0157,provisional-metadata,metadata-only,https://arxiv.org/abs/2303.07243,arXiv:2303.07243v1,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Preprint only  no local archive.; outcome: metadata-only record requires acquisition
C0158,primary-pdf,primary-report,https://arxiv.org/pdf/2309.14685,arXiv:2309.14685v2,2026-07-06,full_text,NR,66714dc3ee9f0db0824649c491438212339860317ee6322f69e110d819e62c57,C0158/drivescenegen_driving_scenarios_arxiv_2309.14685.pdf,local-restricted,"Primary public PDF; file, pdfinfo, and pdftotext confirmed title, author, and topic identity."
C0159,provisional-metadata,metadata-only,https://arxiv.org/abs/2402.03947,arXiv:2402.03947v1,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Author preprint of ICRA paper  no local archive.; outcome: metadata-only record requires acquisition
C0160,provisional-metadata,metadata-only,https://arxiv.org/abs/2403.04586,arXiv:2403.04586v2,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Author preprint of RA-L paper  no local archive.; outcome: metadata-only record requires acquisition
C0161,primary-pdf,primary-report,https://raw.githubusercontent.com/mlresearch/v270/main/assets/liang25a/liang25a.pdf,PMLR volume 270 (CoRL 2025),2026-07-06,full_text,NR,722623112fab9b1fe88ea1a66e881ec63d7c2c35895ca2bf64c7a8f4cdc58537,C0161/environment_curriculum_generation_llms_corl_2025.pdf,local-restricted,"Primary PDF linked by the official PMLR page; file, pdfinfo, and pdftotext confirmed title, author, and topic identity."
C0162,primary-pdf,primary-report,https://arxiv.org/pdf/2411.09451,arXiv:2411.09451v1,2026-07-06,full_text,NR,6a7a37df6c79e06e7c270d59150b8d023ec18f38287d24636142cdb2fa84d0b3,C0162/diffroad_road_scenario_generation_arxiv_2411.09451.pdf,local-restricted,"Primary public PDF; file, pdfinfo, and pdftotext confirmed title, author, and topic identity."
C0163,primary-pdf,primary-report,https://arxiv.org/pdf/2411.19577,arXiv:2411.19577v1,2026-07-06,full_text,NR,d535c1b18a4430a634253bdd23f260bcb7aeb856bb7e85e9a34d755fdae58eeb,C0163/roadgen_road_scenarios_arxiv_2411.19577.pdf,local-restricted,"Primary public PDF; file, pdfinfo, and pdftotext confirmed title, author, and topic identity."
C0164,primary-pdf,primary-report,https://arxiv.org/pdf/2504.09997,arXiv:2504.09997v1,2026-07-06,full_text,NR,8d09aa9a1d0fd97ebbfb90268cb9a924455fb44304b3c4c8bd7e40e20ecf3bcb,C0164/gente_real_world_terrains_arxiv_2504.09997.pdf,local-restricted,"Primary public PDF; file, pdfinfo, and pdftotext confirmed title, author, and topic identity."
C0165,primary-pdf,primary-report,https://arxiv.org/pdf/2512.09571,arXiv:2512.09571v2,2026-07-06,full_text,NR,274d76d31c82035c13b1ed4e9ec9e83a6c7ebf9604ecad7b2d9ca19e9194b63d,C0165/mastering_unknown_cluttered_drone_racing_arxiv_2512.09571.pdf,local-restricted,"Primary public PDF; file, pdfinfo, and pdftotext confirmed title, author, and topic identity."
C0166,provisional-metadata,metadata-only,https://arxiv.org/abs/2602.24030,arXiv:2602.24030v1,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Recent preprint  no local archive.; outcome: metadata-only record requires acquisition
C0167,provisional-metadata,metadata-only,https://arxiv.org/abs/2605.13665,arXiv:2605.13665v1,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Recent preprint  no local archive.; outcome: metadata-only record requires acquisition
C0169,provisional-metadata,metadata-only,https://www.asam.net/standards/detail/opencrg/,2.0.1 (2026-05-19),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Official page confirms version  standard download requires registration/details  no local archive.; outcome: metadata-only record requires acquisition
